,stdWeights,seed,class,"<C>, delay=-14",No-Activity,Fix,Cyclic,Chaotic,Non-Stationary,"<C>, delay=-10","<C>, delay=-6","<C>, delay=-2"
2115,0.08,1500,global,0.0145685006269766,0.0,0.0,0.0,1.0,0.0,0.0809280680598528,0.2915345016319846,0.7205179796953178
2116,0.08,1600,global,0.0325184720077238,0.0,0.0,0.0,1.0,0.0,0.0666364010603348,0.265481249709346,0.7196168372125292
2117,0.08,1700,global,0.011764080392715,0.0,0.0,0.0,1.0,0.0,0.0490743693465994,0.2608020691503713,0.7206401940884835
2118,0.08,1800,global,0.0278393987723087,0.0,0.0,0.0,1.0,0.0,0.0797957177744398,0.272242895823494,0.7236330856760441
2119,0.08,1900,global,0.0234049378676223,0.0,0.0,0.0,1.0,0.0,0.0657542381835121,0.2318163113366751,0.7479216527438949
2120,0.08,2000,global,0.0305747436564214,0.0,0.0,0.0,1.0,0.0,0.0513702498457956,0.2587755008360138,0.7225617147743602
2121,0.08,2100,global,0.0187218427202785,0.0,0.0,0.0,1.0,0.0,0.0576620757638317,0.2989194855486611,0.7396250609266682
2122,0.08,2200,global,0.0269443629175717,0.0,0.0,0.0,1.0,0.0,0.0773273377836736,0.2991327768441174,0.7272068205246743
2123,0.08,2300,global,0.0117629345212869,0.0,0.0,0.0,1.0,0.0,0.0628792698834582,0.2768169757276066,0.7198200830919081
2124,0.08,2400,global,0.0417397477594757,0.0,0.0,0.0,1.0,0.0,0.0785999767032931,0.2658081916747802,0.7400197012503049
2125,0.08,2500,global,0.0117103705093904,0.0,0.0,0.0,1.0,0.0,0.0754914537128637,0.2969247009152939,0.7310908329700775
2126,0.08,2600,global,0.0406147521919602,0.0,0.0,0.0,1.0,0.0,0.0628489017075623,0.2651207054866012,0.7224509878967631
2127,0.08,2700,global,0.0212042555159574,0.0,0.0,0.0,1.0,0.0,0.0712337671913656,0.2719026094976314,0.738614029150267
2128,0.08,2800,global,0.0365133176076423,0.0,0.0,0.0,1.0,0.0,0.0684817730091167,0.2640750514326671,0.7425023047195312
2129,0.08,2900,global,0.0451015040959696,0.0,0.0,0.0,1.0,0.0,0.0429930656359704,0.2779638815264171,0.7327251302453149
2130,0.08,3000,global,0.023191602823827,0.0,0.0,0.0,1.0,0.0,0.0723483319765818,0.2525622790897429,0.7153270362177
2131,0.08,3100,global,0.0238299331346489,0.0,0.0,0.0,1.0,0.0,0.0688903479033344,0.2598764798617897,0.7160882854639798
2132,0.08,3200,global,0.0261490741463005,0.0,0.0,0.0,1.0,0.0,0.0587570296954475,0.2797105079919632,0.7388565527462804
2133,0.08,3300,global,0.0171892010852275,0.0,0.0,0.0,1.0,0.0,0.0766411730794894,0.28382935397345,0.6999876408194889
2134,0.08,3400,global,0.0293027164824742,0.0,0.0,0.0,1.0,0.0,0.0935756462261313,0.2882277277617976,0.7180792741030546
2135,0.08,3500,global,0.03241084261014,0.0,0.0,0.0,1.0,0.0,0.0570007792097686,0.2905189068251058,0.7325858045094094
2136,0.08,3600,global,0.0304381711713656,0.0,0.0,0.0,1.0,0.0,0.0767693804861743,0.2885468474330672,0.7343859696451979
2137,0.08,3700,global,0.03138555515131,0.0,0.0,0.0,1.0,0.0,0.070112044950276,0.2843318842694579,0.7358072608745476
2138,0.08,3800,global,0.0211496765852983,0.0,0.0,0.0,1.0,0.0,0.0759923007439077,0.286727956104764,0.737826784854521
2139,0.08,3900,global,0.0338272032629598,0.0,0.0,0.0,1.0,0.0,0.0493826064833814,0.2871698101078052,0.6909655611663077
2140,0.08,4000,global,0.0545085249352724,0.0,0.0,0.0,1.0,0.0,0.0890800979806037,0.2669831596019494,0.728442213959289
2141,0.08,4100,global,0.0214572650785904,0.0,0.0,0.0,1.0,0.0,0.0404986223557123,0.301955040040593,0.717503908066366
2142,0.08,4200,global,0.0443001451298024,0.0,0.0,0.0,1.0,0.0,0.0698853440466641,0.3074109065274654,0.7301313628482282
2143,0.08,4300,global,0.0052935280229797,0.0,0.0,0.0,1.0,0.0,0.07689301144901,0.2893256355411703,0.7388613469149126
2144,0.08,4400,global,0.0266173318185005,0.0,0.0,0.0,1.0,0.0,0.0716888709065403,0.2638702628976453,0.6985281435402358
2145,0.08,4500,global,0.0063414649145822,0.0,0.0,0.0,1.0,0.0,0.0816447629413707,0.2895707961632854,0.7244523164475443
2146,0.08,4600,global,0.0241103182984527,0.0,0.0,0.0,1.0,0.0,0.0474074711863285,0.2882755941236594,0.7035970503578012
2147,0.08,4700,global,0.0077019312629381,0.0,0.0,0.0,1.0,0.0,0.0647254840988195,0.2836203603407626,0.726554124919595
2148,0.08,4800,global,0.0357933036010115,0.0,0.0,0.0,1.0,0.0,0.0763606163961308,0.2799235404906557,0.7178873197785748
2149,0.08,4900,global,0.0262458968244448,0.0,0.0,0.0,1.0,0.0,0.0450167336324385,0.2589726339234387,0.7157132136536775
2150,0.08,5000,global,0.029432544494888,0.0,0.0,0.0,1.0,0.0,0.0502379318969685,0.2818490030201043,0.7330813626851123
2151,0.08,5100,global,0.0304736687608028,0.0,0.0,0.0,1.0,0.0,0.0726519884829245,0.2729580590331035,0.70696581548943
2152,0.08,5200,global,0.0446200800472456,0.0,0.0,0.0,1.0,0.0,0.0673640364656637,0.2854608401763364,0.72505783948086
2153,0.08,5300,global,0.0158472186471415,0.0,0.0,0.0,1.0,0.0,0.0683790664526236,0.2766416294252257,0.7519555013470217
2154,0.08,5400,global,0.0211961394719869,0.0,0.0,0.0,1.0,0.0,0.0737872238552072,0.2718693551038983,0.7370150919357287
2155,0.08,5500,global,0.0215906711229829,0.0,0.0,0.0,1.0,0.0,0.0651574769110851,0.2824952211250409,0.7248652148506104
2156,0.08,5600,global,0.0221056686940922,0.0,0.0,0.0,1.0,0.0,0.0729202491859223,0.2889128614079057,0.7231490629223071
2157,0.08,5700,global,0.0092197057537856,0.0,0.0,0.0,1.0,0.0,0.0811223357823928,0.2582213950422308,0.7379288977055524
2158,0.08,5800,global,0.0105809225238401,0.0,0.0,0.0,1.0,0.0,0.0778575637510988,0.2938972685661047,0.7328313537820681
2159,0.08,5900,global,0.0021404592433085,0.0,0.0,0.0,1.0,0.0,0.0731655922429646,0.2846849794137105,0.7360383927249206
2160,0.08,6000,global,0.013995791718054,0.0,0.0,0.0,1.0,0.0,0.0666120532536384,0.2502562965247586,0.7343399855124394
2161,0.08,6100,global,0.0197091177148011,0.0,0.0,0.0,1.0,0.0,0.0618648781141973,0.2525944701766757,0.7292627394643062
2162,0.08,6200,global,0.0138067747493554,0.0,0.0,0.0,1.0,0.0,0.0725552916646501,0.2812437792928176,0.7324786811101596
2163,0.08,6300,global,0.037317957388117,0.0,0.0,0.0,1.0,0.0,0.0460837234541723,0.2657560105533516,0.7298056106729369
2164,0.08,6400,global,-0.00961661356053,0.0,0.0,0.0,1.0,0.0,0.07151377880629,0.2972259027194776,0.7206564746897535
2165,0.08,6500,global,0.0265379471102416,0.0,0.0,0.0,1.0,0.0,0.0657580594759607,0.3059087113312889,0.7447543768975333
2166,0.08,6600,global,0.0299849329650337,0.0,0.0,0.0,1.0,0.0,0.0516604890316833,0.2769253495783429,0.7360727286352292
2167,0.08,6700,global,0.0140967607962165,0.0,0.0,0.0,1.0,0.0,0.0749415643404673,0.2566373150901391,0.7448102184801397
2168,0.08,6800,global,0.0307564849828786,0.0,0.0,0.0,1.0,0.0,0.0643130944041435,0.2774173302395441,0.7404023920442123
2169,0.08,6900,global,0.0313490887587939,0.0,0.0,0.0,1.0,0.0,0.0580822521136841,0.2993315916865195,0.7327835302800152
2170,0.08,7000,global,0.0252835793247357,0.0,0.0,0.0,1.0,0.0,0.0499935709164832,0.2720658786480547,0.7228400853114808
2171,0.08,7100,global,0.0181724194453905,0.0,0.0,0.0,1.0,0.0,0.0677758783173018,0.2696622492215848,0.7362572083380468
2172,0.08,7200,global,0.0387945135540637,0.0,0.0,0.0,1.0,0.0,0.0721398630103575,0.2807798524426071,0.7335611408127334
2173,0.08,7300,global,0.0387695628257967,0.0,0.0,0.0,1.0,0.0,0.0655900542532613,0.2737288546634856,0.7239211008750182
2174,0.08,7400,global,0.0385902692147245,0.0,0.0,0.0,1.0,0.0,0.0752466951315426,0.2611230329205213,0.7195362259363043
2175,0.08,7500,global,0.0025450048060627,0.0,0.0,0.0,1.0,0.0,0.0743791350045601,0.2974275817856503,0.7460982803948027
2176,0.08,7600,global,0.0302999307457838,0.0,0.0,0.0,1.0,0.0,0.0548693983498438,0.3141094383674015,0.7312645618216506
2177,0.08,7700,global,0.0079873364055945,0.0,0.0,0.0,1.0,0.0,0.0700658584073048,0.2900834007017853,0.7279718798138611
2178,0.08,7800,global,0.0176009045432564,0.0,0.0,0.0,1.0,0.0,0.0802608410440794,0.2858640854303017,0.7249323687081215
2179,0.08,7900,global,0.0186501121691133,0.0,0.0,0.0,1.0,0.0,0.0600579017884433,0.2790748756199627,0.7269809280335385
2180,0.08,8000,global,0.0289451497403474,0.0,0.0,0.0,1.0,0.0,0.0661589584192304,0.2757653720600048,0.7211717802357187
2181,0.08,8100,global,0.0299132901257479,0.0,0.0,0.0,1.0,0.0,0.0523581824752316,0.3003152867307977,0.7384385999919002
2182,0.08,8200,global,0.0065755510725996,0.0,0.0,0.0,1.0,0.0,0.0706233866805218,0.2640030380746892,0.7134702471778144
2183,0.08,8300,global,0.0215846238031553,0.0,0.0,0.0,1.0,0.0,0.0716795801887329,0.3072247930652202,0.730437868752308
2184,0.08,8400,global,0.0168226016639793,0.0,0.0,0.0,1.0,0.0,0.0686351880852193,0.3232770560851432,0.7382886160533852
2185,0.08,8500,global,0.0257728152964584,0.0,0.0,0.0,1.0,0.0,0.0557246671002313,0.2412139837430169,0.72264086350081
2186,0.08,8600,global,0.0119902724320273,0.0,0.0,0.0,1.0,0.0,0.0323707250389016,0.2995141063076821,0.7430335521278534
2187,0.08,8700,global,0.0450828895885354,0.0,0.0,0.0,1.0,0.0,0.0766845034138196,0.3030681954829682,0.7452765867525457
2188,0.08,8800,global,0.0179835798418802,0.0,0.0,0.0,1.0,0.0,0.0723744634345667,0.2973901762972953,0.7101764055095905
2189,0.08,8900,global,0.0068708475383415,0.0,0.0,0.0,1.0,0.0,0.0660105712453564,0.2949439298939741,0.7415830283148501
2190,0.08,9000,global,0.0135548494663594,0.0,0.0,0.0,1.0,0.0,0.0710486665014495,0.2520991800718317,0.7237235915524453
2191,0.08,9100,global,0.0174043915484966,0.0,0.0,0.0,1.0,0.0,0.0682149820186047,0.3181308393040824,0.7343705410740934
2192,0.08,9200,global,0.0205797279796723,0.0,0.0,0.0,1.0,0.0,0.0724629016812614,0.2800119294037836,0.7015155101606987
2193,0.08,9300,global,0.0245381500826882,0.0,0.0,0.0,1.0,0.0,0.0628298773571089,0.2777165198736585,0.7248857884462401
2194,0.08,9400,global,0.0203412707903439,0.0,0.0,0.0,1.0,0.0,0.0626644282757495,0.2757483754291239,0.7220174292344332
2195,0.08,9500,global,0.03268228731569,0.0,0.0,0.0,1.0,0.0,0.0868852939551272,0.297527640233186,0.7347025166430445
2196,0.08,9600,global,0.037149450092739,0.0,0.0,0.0,1.0,0.0,0.0679780889142338,0.310388463718423,0.749290507293478
2197,0.08,9700,global,0.0295882869993729,0.0,0.0,0.0,1.0,0.0,0.0743014743596184,0.2514167503287118,0.7324832062894059
2198,0.08,9800,global,0.023440785623177,0.0,0.0,0.0,1.0,0.0,0.0579413888790308,0.2718246573886955,0.7494142341719774
2199,0.08,9900,global,0.0145466820187285,0.0,0.0,0.0,1.0,0.0,0.0690622444474131,0.2666289922503435,0.7186917270090325
2200,0.085,0,global,0.020874921942181,0.0,0.0,0.0,1.0,0.0,0.0860384194486341,0.3386952509644527,0.8056521439035154
2201,0.085,100,global,0.0434069386479437,0.0,0.0,0.0,1.0,0.0,0.0737965406762952,0.3478141488492116,0.8055716263061962
2202,0.085,200,global,0.0077566406272819,0.0,0.0,0.0,1.0,0.0,0.0938512309995124,0.3645785951729616,0.8011661653401312
2203,0.085,300,global,0.0346350198674177,0.0,0.0,0.0,1.0,0.0,0.0776000367636076,0.3520387698689667,0.803686259042275
2204,0.085,400,global,0.0286202334102089,0.0,0.0,0.0,1.0,0.0,0.1087804055600824,0.3752870410426112,0.8067130641568188
2205,0.085,500,global,0.0213142214161525,0.0,0.0,0.0,1.0,0.0,0.1010104414895499,0.3469815882704665,0.8039709892468458
2206,0.085,600,global,0.0320519195520897,0.0,0.0,0.0,1.0,0.0,0.0864243877021118,0.3442811423506108,0.7954462388521328
2207,0.085,700,global,0.0208991353858244,0.0,0.0,0.0,1.0,0.0,0.0923145751069316,0.3579592945868384,0.7977860141908533
2208,0.085,800,global,0.0338464294089159,0.0,0.0,0.0,1.0,0.0,0.0786087569806897,0.3434052793370322,0.791772084649183
2209,0.085,900,global,0.0016630620322218,0.0,0.0,0.0,1.0,0.0,0.0803217187734778,0.3498350460988485,0.7940408751178812
2210,0.085,1000,global,0.0269450772872456,0.0,0.0,0.0,1.0,0.0,0.0766712776850146,0.3476247235057332,0.8060988539571113
2211,0.085,1100,global,0.0287254024918866,0.0,0.0,0.0,1.0,0.0,0.1024347150541548,0.3783375670889524,0.7999803776542306
2212,0.085,1200,global,0.022975914665944,0.0,0.0,0.0,1.0,0.0,0.0997863800151429,0.3538358755646243,0.7983905062637208
2213,0.085,1300,global,0.0243718866392905,0.0,0.0,0.0,1.0,0.0,0.0836468733445552,0.3331178984420252,0.7952017127603348
2214,0.085,1400,global,0.0212685073437636,0.0,0.0,0.0,1.0,0.0,0.0647610270326392,0.3717355965604929,0.8032078021657026
2215,0.085,1500,global,0.0273571700942192,0.0,0.0,0.0,1.0,0.0,0.0968180736825034,0.3780648201207509,0.8051760849479471
2216,0.085,1600,global,0.0250934005879702,0.0,0.0,0.0,1.0,0.0,0.1180202840543269,0.354836315170662,0.8015969637578916
2217,0.085,1700,global,0.034313926557785,0.0,0.0,0.0,1.0,0.0,0.0873867535938363,0.3585521948854199,0.7906495904431872
2218,0.085,1800,global,0.0313189770274711,0.0,0.0,0.0,1.0,0.0,0.0861378980099302,0.3627989237315643,0.7985329158575897
2219,0.085,1900,global,0.026165338981761,0.0,0.0,0.0,1.0,0.0,0.073079053569002,0.3589219453396185,0.8074621913215927
2220,0.085,2000,global,0.036388786307049,0.0,0.0,0.0,1.0,0.0,0.0816495261216547,0.3418217016083417,0.7832619239291164
2221,0.085,2100,global,0.0303297022447672,0.0,0.0,0.0,1.0,0.0,0.092709401617166,0.3739590561903386,0.8143214374990532
2222,0.085,2200,global,0.0280662760057087,0.0,0.0,0.0,1.0,0.0,0.073355702039708,0.364803152152466,0.8131887189657586
2223,0.085,2300,global,0.0307138731199686,0.0,0.0,0.0,1.0,0.0,0.0821233997121954,0.3658262538194218,0.7950722180270462
2224,0.085,2400,global,0.0289510423501186,0.0,0.0,0.0,1.0,0.0,0.0837201689379343,0.3653783456702144,0.8049780679434007
2225,0.085,2500,global,0.0480881599090471,0.0,0.0,0.0,1.0,0.0,0.0909854471567488,0.3650078670928395,0.7996494042756228
2226,0.085,2600,global,0.055789925577497,0.0,0.0,0.0,1.0,0.0,0.0869081781589292,0.348751217908825,0.8001755168088032
2227,0.085,2700,global,0.0383922057929763,0.0,0.0,0.0,1.0,0.0,0.107173943933206,0.3635048613045999,0.8042677736547127
2228,0.085,2800,global,0.0381019930658285,0.0,0.0,0.0,1.0,0.0,0.0901981552930046,0.3767044063132661,0.7989416542932806
2229,0.085,2900,global,0.0302962757881136,0.0,0.0,0.0,1.0,0.0,0.0878755072434148,0.356202288795432,0.7962211127175415
2230,0.085,3000,global,0.0372565037333074,0.0,0.0,0.0,1.0,0.0,0.0848163117308414,0.3501051922176811,0.792403803539423
2231,0.085,3100,global,0.0307909191654654,0.0,0.0,0.0,1.0,0.0,0.0916929007658432,0.3588229356668808,0.7988365300683598
2232,0.085,3200,global,0.0041612993567657,0.0,0.0,0.0,1.0,0.0,0.0805922434163532,0.3408407505103675,0.8055786755213991
2233,0.085,3300,global,0.0251801286140892,0.0,0.0,0.0,1.0,0.0,0.1136336628228792,0.340663714827643,0.7991515026346414
2234,0.085,3400,global,0.0266393326483935,0.0,0.0,0.0,1.0,0.0,0.0722618524570471,0.3521482057866328,0.802826106053671
2235,0.085,3500,global,0.0247253875449,0.0,0.0,0.0,1.0,0.0,0.0866139939505866,0.3403745890608868,0.8011317890297919
2236,0.085,3600,global,0.0355780418551843,0.0,0.0,0.0,1.0,0.0,0.0669478429682994,0.3697232081609227,0.805298238735733
2237,0.085,3700,global,0.0351229979077627,0.0,0.0,0.0,1.0,0.0,0.0744115337154294,0.3665424293661851,0.8110005466017908
2238,0.085,3800,global,0.0145172306315173,0.0,0.0,0.0,1.0,0.0,0.0839213067004057,0.3450951420150016,0.8026738687592827
2239,0.085,3900,global,0.0320475874450973,0.0,0.0,0.0,1.0,0.0,0.0728412326823023,0.3277945740224766,0.8008195132852223
2240,0.085,4000,global,0.040643701066875,0.0,0.0,0.0,1.0,0.0,0.1093760726278518,0.3674109591162821,0.8019562773701538
2241,0.085,4100,global,0.0342033283931577,0.0,0.0,0.0,1.0,0.0,0.069667146911368,0.353528991923966,0.7934026760398558
2242,0.085,4200,global,0.0277931247288247,0.0,0.0,0.0,1.0,0.0,0.0952398046078007,0.3512850752188983,0.8051690179888193
2243,0.085,4300,global,0.020958121073881,0.0,0.0,0.0,1.0,0.0,0.0766643581367453,0.3555324384297037,0.8039432341750258
2244,0.085,4400,global,0.0386840648023937,0.0,0.0,0.0,1.0,0.0,0.0837715702144392,0.3471968275700021,0.8056619168381136
2245,0.085,4500,global,0.0393531550299747,0.0,0.0,0.0,1.0,0.0,0.1019674727626761,0.3682573826997166,0.8131166922086352
2246,0.085,4600,global,0.0214623351083721,0.0,0.0,0.0,1.0,0.0,0.0885080371572021,0.3485691773783724,0.800932711923364
2247,0.085,4700,global,0.0198611708909949,0.0,0.0,0.0,1.0,0.0,0.0948231272274955,0.3341409549850366,0.7979012394038025
2248,0.085,4800,global,0.0185154134599108,0.0,0.0,0.0,1.0,0.0,0.0597675040708769,0.3433320871825506,0.79031345077758
2249,0.085,4900,global,0.0290367088173144,0.0,0.0,0.0,1.0,0.0,0.0692715352790474,0.3473860177835066,0.7933718739499359
2250,0.085,5000,global,0.0254316263020494,0.0,0.0,0.0,1.0,0.0,0.0832997801918681,0.3512297955129017,0.81355992838617
2251,0.085,5100,global,0.0318578764053321,0.0,0.0,0.0,1.0,0.0,0.0725537450871848,0.3310470474460308,0.792344988429435
2252,0.085,5200,global,0.0379491151149493,0.0,0.0,0.0,1.0,0.0,0.0745943876781514,0.3501347083643139,0.7892062832317802
2253,0.085,5300,global,0.0384949494853615,0.0,0.0,0.0,1.0,0.0,0.098523131426893,0.3736566330485926,0.807364288173774
2254,0.085,5400,global,0.0180623705021819,0.0,0.0,0.0,1.0,0.0,0.0957700071963393,0.3413464904226184,0.8010170778387578
2255,0.085,5500,global,0.0373921491763282,0.0,0.0,0.0,1.0,0.0,0.0808510020149398,0.3698742985217041,0.7980003894250028
2256,0.085,5600,global,0.041601906638576,0.0,0.0,0.0,1.0,0.0,0.1044370268382797,0.3593260614297709,0.800440119611489
2257,0.085,5700,global,0.0557067518997729,0.0,0.0,0.0,1.0,0.0,0.0738168762066019,0.3477217773694167,0.7965269880892414
2258,0.085,5800,global,0.0297258243965303,0.0,0.0,0.0,1.0,0.0,0.0493903188369092,0.3659500177662186,0.7926220492921516
2259,0.085,5900,global,0.0443500608461528,0.0,0.0,0.0,1.0,0.0,0.0693740286752704,0.3547233268391621,0.8033947307173556
2260,0.085,6000,global,0.0246942548715742,0.0,0.0,0.0,1.0,0.0,0.083845443653086,0.3584253510523208,0.8038437316989773
2261,0.085,6100,global,0.0185139017291195,0.0,0.0,0.0,1.0,0.0,0.0750334489659373,0.3499851451433385,0.810650541860978
2262,0.085,6200,global,0.042459690728107,0.0,0.0,0.0,1.0,0.0,0.0957118863934489,0.3503882113729032,0.7992601872053584
2263,0.085,6300,global,0.023163048284258,0.0,0.0,0.0,1.0,0.0,0.1032099394268479,0.3629751816195729,0.7943444480414839
2264,0.085,6400,global,0.0257616232493744,0.0,0.0,0.0,1.0,0.0,0.0956671808156717,0.3514056625649654,0.8090456795449288
2265,0.085,6500,global,0.0145232525600673,0.0,0.0,0.0,1.0,0.0,0.0907828193995951,0.3735463135063709,0.8122373782984266
2266,0.085,6600,global,0.029673163864668,0.0,0.0,0.0,1.0,0.0,0.110938714630215,0.3513317948298873,0.8006093896232551
2267,0.085,6700,global,0.0401547131786285,0.0,0.0,0.0,1.0,0.0,0.0746781489764825,0.3139661176524585,0.7992909112553088
2268,0.085,6800,global,0.0230329133251128,0.0,0.0,0.0,1.0,0.0,0.0800179250650963,0.3552124950855001,0.8120459039352352
2269,0.085,6900,global,0.0339362710194022,0.0,0.0,0.0,1.0,0.0,0.0651241393340576,0.3490836210313794,0.8088756216225695
2270,0.085,7000,global,0.0261989732534353,0.0,0.0,0.0,1.0,0.0,0.07035385093246,0.3479476375119802,0.8017069005333688
2271,0.085,7100,global,0.0458216933981744,0.0,0.0,0.0,1.0,0.0,0.0779639923473766,0.3439086230881579,0.8028185554349431
2272,0.085,7200,global,0.0200079207253848,0.0,0.0,0.0,1.0,0.0,0.0823082603323518,0.3613868726630392,0.7955911755904668
2273,0.085,7300,global,0.0273131244269821,0.0,0.0,0.0,1.0,0.0,0.0967414198644348,0.3641768245212643,0.7864142569932565
2274,0.085,7400,global,0.0226312891744029,0.0,0.0,0.0,1.0,0.0,0.0790141107133277,0.3607182982915334,0.7865356072361107
2275,0.085,7500,global,0.011602211301124,0.0,0.0,0.0,1.0,0.0,0.0951012991499518,0.3386058578913912,0.8064949002979583
2276,0.085,7600,global,0.0371084687546099,0.0,0.0,0.0,1.0,0.0,0.0870085858638001,0.3506480146807091,0.8082178623162599
2277,0.085,7700,global,0.0242527846085272,0.0,0.0,0.0,1.0,0.0,0.088814700910848,0.3697834265836127,0.7974232296494007
2278,0.085,7800,global,0.035888878896942,0.0,0.0,0.0,1.0,0.0,0.0841714015331062,0.3618839190617854,0.7979468649226109
2279,0.085,7900,global,0.0263640271496243,0.0,0.0,0.0,1.0,0.0,0.0872257662996313,0.3283961064260859,0.7946366493666887
2280,0.085,8000,global,0.0303866507982701,0.0,0.0,0.0,1.0,0.0,0.1011106072425928,0.3510040655774163,0.7977530554088694
2281,0.085,8100,global,0.0308933810906565,0.0,0.0,0.0,1.0,0.0,0.0794563019638221,0.3581570190271707,0.8065702737929978
2282,0.085,8200,global,0.0379287704984533,0.0,0.0,0.0,1.0,0.0,0.0988323209116799,0.336967009620337,0.7870671111900785
2283,0.085,8300,global,0.0359445579069999,0.0,0.0,0.0,1.0,0.0,0.0740291771594789,0.3409298282756849,0.8004517075961004
2284,0.085,8400,global,0.0485950745242798,0.0,0.0,0.0,1.0,0.0,0.1084103528331259,0.355668143537602,0.8049730852226331
2285,0.085,8500,global,0.0180540186629173,0.0,0.0,0.0,1.0,0.0,0.1146878837701095,0.3470732675028081,0.7995700409968476
2286,0.085,8600,global,0.009799206766386,0.0,0.0,0.0,1.0,0.0,0.0856810261516858,0.3484551102584349,0.8069506199562685
2287,0.085,8700,global,0.0333866459937846,0.0,0.0,0.0,1.0,0.0,0.085280684998559,0.3637331253482957,0.8108095993655858
2288,0.085,8800,global,0.0402002313416307,0.0,0.0,0.0,1.0,0.0,0.0884452210923967,0.3736774941377582,0.7982782851119697
2289,0.085,8900,global,0.0079400452002295,0.0,0.0,0.0,1.0,0.0,0.0919899151293827,0.3562354932137681,0.8087496502042653
2290,0.085,9000,global,0.0250558896298941,0.0,0.0,0.0,1.0,0.0,0.0956260433480462,0.321416023109842,0.8008415455205762
2291,0.085,9100,global,0.01018647691708,0.0,0.0,0.0,1.0,0.0,0.0798621703201002,0.3604406600611272,0.7984510132769927
2292,0.085,9200,global,0.0085482877776581,0.0,0.0,0.0,1.0,0.0,0.0863318850059425,0.380220978844475,0.7963009192910191
2293,0.085,9300,global,0.0227533824406798,0.0,0.0,0.0,1.0,0.0,0.0788598445786882,0.3489083065244641,0.7956050993519611
2294,0.085,9400,global,0.0290243588787769,0.0,0.0,0.0,1.0,0.0,0.0662035921726181,0.3201617397610855,0.7986963762837436
2295,0.085,9500,global,0.0365567508369892,0.0,0.0,0.0,1.0,0.0,0.1051346471265858,0.3420441183807314,0.7919555705151573
2296,0.085,9600,global,0.0424977151745396,0.0,0.0,0.0,1.0,0.0,0.0788703466424321,0.3544022293352183,0.8054155349119831
2297,0.085,9700,global,0.0444426191637096,0.0,0.0,0.0,1.0,0.0,0.0844353073633175,0.3532338596611133,0.7903758159140802
2298,0.085,9800,global,0.0178681609819879,0.0,0.0,0.0,1.0,0.0,0.0699356695375712,0.3545773309063165,0.7933708824467637
2299,0.085,9900,global,0.0337515200381648,0.0,0.0,0.0,1.0,0.0,0.0859443504187892,0.3904433531926933,0.8045466576687386
2300,0.09,0,global,0.0193777411347539,0.0,0.0,0.0,1.0,0.0,0.0994864016275659,0.3795472081340289,0.8304575600813797
2301,0.09,100,global,0.0375616746376888,0.0,0.0,0.0,1.0,0.0,0.0881936564603412,0.3920912320053228,0.8325990434467189
2302,0.09,200,global,0.0163091259014456,0.0,0.0,0.0,1.0,0.0,0.0728054074861493,0.3800310348844372,0.828371228814154
2303,0.09,300,global,0.0221395108704092,0.0,0.0,0.0,1.0,0.0,0.1016069167618263,0.378305106976241,0.8393050661673808
2304,0.09,400,global,0.0252886446991235,0.0,0.0,0.0,1.0,0.0,0.1080400573169042,0.4212681754925918,0.8404694117610434
2305,0.09,500,global,0.0408678828140463,0.0,0.0,0.0,1.0,0.0,0.0929495588948689,0.4036546615258767,0.8415267589398177
2306,0.09,600,global,0.0324579695867273,0.0,0.0,0.0,1.0,0.0,0.1022735251321813,0.4026122937989337,0.8257707833513368
2307,0.09,700,global,0.0114601485378429,0.0,0.0,0.0,1.0,0.0,0.118522890095976,0.3960534104803422,0.8372394973321935
2308,0.09,800,global,0.031875811724764,0.0,0.0,0.0,1.0,0.0,0.0844199486758666,0.3898498961211684,0.8280804477365106
2309,0.09,900,global,0.04406515764874,0.0,0.0,0.0,1.0,0.0,0.0956630107692601,0.3850995723375671,0.8270804058321206
2310,0.09,1000,global,0.0139390895192708,0.0,0.0,0.0,1.0,0.0,0.0683227858056325,0.3920280108078754,0.829866408183765
2311,0.09,1100,global,0.039020025727047,0.0,0.0,0.0,1.0,0.0,0.0804429154724249,0.3974944850870957,0.8308072089900822
2312,0.09,1200,global,0.025377389328914,0.0,0.0,0.0,1.0,0.0,0.1098279873518763,0.3820202034865486,0.8331257858502129
2313,0.09,1300,global,0.045153566990873,0.0,0.0,0.0,1.0,0.0,0.1014662292287826,0.3996626254634933,0.8208742706932369
2314,0.09,1400,global,0.0303966358947066,0.0,0.0,0.0,1.0,0.0,0.0879279817688474,0.4114224521691715,0.8285809952468615
2315,0.09,1500,global,0.0162581748680752,0.0,0.0,0.0,1.0,0.0,0.080335276959567,0.4018468296233546,0.828458273624034
2316,0.09,1600,global,0.0155227501995663,0.0,0.0,0.0,1.0,0.0,0.1110768023200324,0.3930638697981424,0.8328563495254064
2317,0.09,1700,global,0.0211798269685122,0.0,0.0,0.0,1.0,0.0,0.1078110068702573,0.4006386931933667,0.8312851726531566
2318,0.09,1800,global,0.051999303209856,0.0,0.0,0.0,1.0,0.0,0.0929176545684748,0.4068205211053274,0.8357132690811975
2319,0.09,1900,global,0.0264518236748035,0.0,0.0,0.0,1.0,0.0,0.1116488275099976,0.4057343086727125,0.8317934885048371
2320,0.09,2000,global,0.0175283504742659,0.0,0.0,0.0,1.0,0.0,0.0853217131255746,0.3745175383691218,0.8278250470221863
