,stdWeights,seed,class,"<C>, delay=-14",No-Activity,Fix,Cyclic,Chaotic,Non-Stationary,"<C>, delay=-10","<C>, delay=-6","<C>, delay=-2"
1502,0.5,200,global,0.2064756102634597,0.0,0.0,0.0,1.0,0.0,0.4530204444203803,0.7530518428361368,0.9325212869068672
1503,0.5,300,global,0.133381686243432,0.0,0.0,0.0,1.0,0.0,0.3161941643208995,0.6180736854946917,0.8931439023093235
1504,0.5,400,global,0.1897298207529886,0.0,0.0,0.0,1.0,0.0,0.4175998927234289,0.7074126086192949,0.9347837020085246
1505,0.5,500,global,0.1996943011471553,0.0,0.0,0.0,1.0,0.0,0.3893492434066593,0.6881700984055523,0.9088819474875749
1506,0.5,600,global,0.215231912725355,0.0,0.0,0.0,1.0,0.0,0.4512879333945296,0.737513862840686,0.9308885537315875
1507,0.5,700,global,0.1067539794699637,0.0,0.0,0.0,1.0,0.0,0.2708247372117759,0.6031661571378351,0.9023370666451858
1508,0.5,800,global,0.1246428870232138,0.0,0.0,0.0,1.0,0.0,0.326186365477711,0.5990541543287282,0.8843696214179804
1509,0.5,900,global,0.2068814458170303,0.0,0.0,0.0,1.0,0.0,0.3789370332614973,0.6946210342950171,0.9181898418718362
1510,0.5,1000,global,0.1924986237217488,0.0,0.0,0.98,0.01,0.01,0.4041453837902449,0.7102697049953439,0.9253408572035307
1511,0.5,1100,global,0.1598464611636741,0.0,0.0,0.0,1.0,0.0,0.4078353028105826,0.7010215058488571,0.9039948500922709
1512,0.5,1200,global,0.1433244715562594,0.0,0.0,0.0,1.0,0.0,0.3470420159837341,0.6288948442871355,0.9032963189875021
1513,0.5,1300,global,0.1436938176706813,0.0,0.0,0.0,1.0,0.0,0.327065935894564,0.6542190381656916,0.9120695482147448
1514,0.5,1400,global,0.160576883462033,0.0,0.0,0.0,1.0,0.0,0.3640681168112995,0.691521875649097,0.9209865078399744
1515,0.5,1500,global,0.1195010601259862,0.0,0.0,0.0,1.0,0.0,0.2705274078058903,0.5816218966437454,0.888224044808416
1516,0.5,1600,global,0.1533999015259256,0.0,0.0,0.0,1.0,0.0,0.3184585112570746,0.6410556450390226,0.8989840029972473
1517,0.5,1700,global,0.177858439214831,0.0,0.0,0.0,1.0,0.0,0.3633051290594409,0.6582573788512336,0.908621366413174
1518,0.5,1800,global,0.1694969509841667,0.0,0.0,0.0,1.0,0.0,0.39824163258795,0.7071064768657938,0.923397360541402
1519,0.5,1900,global,0.1141453650903691,0.0,0.0,0.0,1.0,0.0,0.3334723790655958,0.6301655889448978,0.8997742130264601
1520,0.5,2000,global,0.1775396772661885,0.0,0.0,0.0,1.0,0.0,0.3653647850492585,0.6618988706467863,0.9153446240278926
1521,0.5,2100,global,0.188269458428518,0.0,0.0,0.0,1.0,0.0,0.4168451987869949,0.6991223484060596,0.9077999855823446
1522,0.5,2200,global,0.1028991866720048,0.0,0.0,0.0,1.0,0.0,0.2454574696515043,0.5746375789324174,0.8796578668959981
1523,0.5,2300,global,0.1876483336954293,0.0,0.0,0.0,1.0,0.0,0.3904636319810811,0.712838065162971,0.9260442314616413
1524,0.5,2400,average,0.071771196218408,0.0,0.57,0.43,0.0,0.0,0.4349156726930074,0.7374793859386916,0.9388280852220372
1525,0.5,2500,global,0.1243385849028793,0.0,0.0,0.0,1.0,0.0,0.333465481062706,0.6436892207538273,0.8968324629640797
1526,0.5,2600,global,0.1869025843475688,0.0,0.0,0.0,1.0,0.0,0.4122850973817534,0.6884165691591854,0.9092920263149455
1527,0.5,2700,global,0.1827987342721539,0.0,0.0,0.0,1.0,0.0,0.4193659048970729,0.7125889396693296,0.9276310411149022
1528,0.5,2800,global,0.1406898544980107,0.0,0.0,0.0,1.0,0.0,0.3387893727017322,0.6592510774922942,0.9139744123660307
1529,0.5,2900,global,0.1865338560161026,0.0,0.0,0.9,0.1,0.0,0.3944580771879334,0.7053986781927846,0.9219525044820613
1530,0.5,3000,global,0.1089023839552408,0.0,0.0,0.0,1.0,0.0,0.3097023996836389,0.620162365216692,0.8721012877736529
1531,0.5,3100,global,0.1586901815151412,0.0,0.0,0.0,1.0,0.0,0.3666075453755294,0.6611833154554635,0.9204933676564316
1532,0.5,3200,global,0.1606375303058122,0.0,0.0,0.0,1.0,0.0,0.3921786876313023,0.6837318475739426,0.9169705643054741
1533,0.5,3300,global,0.1716453229534112,0.0,0.0,0.0,1.0,0.0,0.3290715522772243,0.6330548117468208,0.901735559956018
1534,0.5,3400,global,0.219650571836346,0.0,0.0,0.0,1.0,0.0,0.4239641404554821,0.7106580609853277,0.9291310096771482
1535,0.5,3500,global,0.1281710243735621,0.0,0.0,0.0,1.0,0.0,0.3578604953096423,0.657437944739163,0.9097549645755298
1536,0.5,3600,global,0.0901300133677161,0.0,0.0,0.0,1.0,0.0,0.2503437705253428,0.5287947948459116,0.8650298795577573
1537,0.5,3700,global,0.1407168622561128,0.0,0.0,0.0,1.0,0.0,0.3336298679433993,0.6249362977561248,0.8912799286873181
1538,0.5,3800,global,0.1278445916364711,0.0,0.0,0.0,1.0,0.0,0.3149201598640798,0.6484582550001436,0.9001366946467808
1539,0.5,3900,global,0.168670029566458,0.0,0.0,0.0,1.0,0.0,0.3711156614394024,0.6692007914361418,0.9054428034540216
1540,0.5,4000,global,0.1269533761371633,0.0,0.0,0.0,1.0,0.0,0.4065576058212515,0.6861987837508358,0.9241600326653228
1541,0.5,4100,global,0.1597670162348036,0.0,0.0,0.0,1.0,0.0,0.3814078285950807,0.6924976407260648,0.9197285246593478
1542,0.5,4200,global,0.1094571607050724,0.0,0.0,0.0,1.0,0.0,0.3278963926557252,0.6423145432234847,0.8998899570732132
1543,0.5,4300,global,0.1405136236261272,0.0,0.0,0.0,1.0,0.0,0.3455451089695625,0.6605215333784304,0.901060936665408
1544,0.5,4400,global,0.1604494048825761,0.0,0.0,0.0,1.0,0.0,0.3814494536291164,0.6706389115230922,0.9005782503045001
1545,0.5,4500,global,0.1267890581279834,0.0,0.0,0.0,1.0,0.0,0.3735528603179508,0.6849344251629839,0.920482735568554
1546,0.5,4600,global,0.0745933335894279,0.0,0.0,0.0,1.0,0.0,0.4444935185877175,0.7082509036053013,0.9272210234899889
1547,0.5,4700,average,0.1899126512628454,0.0,0.0,0.18,0.71,0.11,0.4069011196412392,0.6905717788174415,0.9246352003214648
1548,0.5,4800,global,0.237470298639904,0.0,0.0,0.88,0.03,0.09,0.4499304965685876,0.7396354568256489,0.9404045111662086
1549,0.5,4900,global,0.1794339659593588,0.0,0.0,0.0,1.0,0.0,0.3846161934438206,0.6779978886834443,0.9151812914810783
1550,0.5,5000,global,0.1482804197747341,0.0,0.0,0.0,1.0,0.0,0.3533292167944601,0.6878826939744702,0.9216699244450031
1551,0.5,5100,global,0.1249297060388126,0.0,0.0,0.0,1.0,0.0,0.2849057469409284,0.6219727933490733,0.8948610268208335
1552,0.5,5200,global,0.1457763272958344,0.0,0.0,0.0,1.0,0.0,0.3507617821905299,0.642830491691705,0.9030709374573839
1553,0.5,5300,global,0.1846673676952721,0.0,0.0,0.0,1.0,0.0,0.3924282479190611,0.6676379798304086,0.9065260458317035
1554,0.5,5400,global,0.1771689479569243,0.0,0.0,0.0,1.0,0.0,0.4105899428658057,0.7235996886400887,0.9423413448425013
1555,0.5,5500,global,0.1515417549248473,0.0,0.0,0.0,1.0,0.0,0.342299022593272,0.6309360080591737,0.8987477121064185
1556,0.5,5600,global,0.1806879510787207,0.0,0.0,0.0,1.0,0.0,0.4198188447412938,0.7048195020270257,0.9260623014650141
1557,0.5,5700,global,0.1734740654966144,0.0,0.0,0.0,1.0,0.0,0.3567855681943275,0.6826954559705776,0.9061928039854624
1558,0.5,5800,global,0.1651418415038104,0.0,0.0,0.0,1.0,0.0,0.3536549335294601,0.6520216013483984,0.8885782421194589
1559,0.5,5900,global,0.1422992090338081,0.0,0.0,0.0,1.0,0.0,0.3448483193624868,0.6641280632706994,0.9126978332469525
1560,0.5,6000,global,0.1967773812771703,0.0,0.0,0.0,1.0,0.0,0.3959207493572036,0.6990953856954931,0.9250351867530654
1561,0.5,6100,global,0.1714642839636391,0.0,0.0,0.0,1.0,0.0,0.4097318317907995,0.6985005982565322,0.9338285002617424
1562,0.5,6200,global,0.1819998720453785,0.0,0.0,0.0,1.0,0.0,0.3946633036897793,0.7160056763869024,0.9180212562488712
1563,0.5,6300,global,0.1304592414638445,0.0,0.0,0.0,1.0,0.0,0.2982936637675993,0.6321492007032914,0.8862956948966632
1564,0.5,6400,global,0.1068197697405798,0.0,0.0,0.0,1.0,0.0,0.3715375610526558,0.6810766887527068,0.9259230803984544
1565,0.5,6500,global,0.1963548005838336,0.0,0.0,0.0,1.0,0.0,0.4154285213379811,0.6975142189796097,0.9266274794061381
1566,0.5,6600,global,0.1427745519840649,0.0,0.0,0.0,1.0,0.0,0.3218260768274782,0.6234183731629731,0.8834350364731044
1567,0.5,6700,global,0.1315944997519666,0.0,0.0,0.0,1.0,0.0,0.2868225967529961,0.5831093859172111,0.878664407007021
1568,0.5,6800,global,0.1545815427941677,0.0,0.0,0.0,1.0,0.0,0.348855980681712,0.6680461632663517,0.918404070461676
1569,0.5,6900,global,0.1129423740674927,0.0,0.0,0.0,1.0,0.0,0.3035980276603824,0.5816097786838688,0.8888081037817062
1570,0.5,7000,global,0.1505981247353087,0.0,0.0,0.0,1.0,0.0,0.331428710222612,0.6642785185028643,0.90711219853182
1571,0.5,7100,global,0.2151119444241578,0.0,0.0,1.0,0.0,0.0,0.441028821851862,0.7373390950215944,0.9369885954197452
1572,0.5,7200,global,0.1830812058915109,0.0,0.0,0.0,1.0,0.0,0.3444015507766877,0.6724179997677685,0.9073707565494591
1573,0.5,7300,global,0.1372155158057017,0.0,0.0,0.0,1.0,0.0,0.3607045804993599,0.6617489755716853,0.9154878550586
1574,0.5,7400,global,0.1660562194971531,0.0,0.0,0.0,1.0,0.0,0.3635684188918658,0.6857239958228221,0.9166219847522209
1575,0.5,7500,global,0.1695033870557345,0.0,0.0,0.0,1.0,0.0,0.3603627446044525,0.6845121201629782,0.9121012685160028
1576,0.5,7600,global,0.1594912461342169,0.0,0.0,0.0,1.0,0.0,0.3248370889940809,0.6507772644876895,0.9187423454637971
1577,0.5,7700,global,0.1571419839419228,0.0,0.0,0.0,1.0,0.0,0.359157833394516,0.6967172330567053,0.9181638813048785
1578,0.5,7800,global,0.1722114086621621,0.0,0.0,0.0,1.0,0.0,0.3383033272842112,0.6765964845532279,0.9051201081147401
1579,0.5,7900,global,0.140825271266894,0.0,0.0,0.0,1.0,0.0,0.3063941748463403,0.6279364645092593,0.9113004038656826
1580,0.5,8000,average,0.1852049703005652,0.0,0.0,0.18,0.74,0.08,0.4016532402844734,0.6730379133157554,0.9124875423629861
1581,0.5,8100,global,0.1981411569013689,0.0,0.0,0.0,1.0,0.0,0.4087707091409615,0.6999712681177674,0.9171968070606564
1582,0.5,8200,global,0.1904609171180454,0.0,0.0,0.0,1.0,0.0,0.393410002694501,0.6869892528739664,0.9151112830794634
1583,0.5,8300,global,0.1150085202044894,0.0,0.0,0.0,1.0,0.0,0.328877188235386,0.6391768203484472,0.9042907775210463
1584,0.5,8400,global,0.1300237913764137,0.0,0.0,0.0,1.0,0.0,0.341987919291843,0.636746001517783,0.8789909215195774
1585,0.5,8500,global,0.2627375255968239,0.0,0.0,0.0,1.0,0.0,0.4723790533537462,0.7780353214250963,0.9382885438638965
1586,0.5,8600,global,0.2090401826195897,0.0,0.0,0.0,1.0,0.0,0.3983443763598315,0.7020793230923881,0.9228840297261003
1587,0.5,8700,global,0.1625096747894395,0.0,0.0,0.0,1.0,0.0,0.3560050501848212,0.649873779035955,0.9082267605965881
1588,0.5,8800,global,0.1264979329930033,0.0,0.0,0.0,1.0,0.0,0.3158009917393877,0.6379312969530788,0.9073684128089008
1589,0.5,8900,global,0.1428144822268562,0.0,0.0,0.0,1.0,0.0,0.3529069371466103,0.6524424372998959,0.8996792667125675
1590,0.5,9000,global,0.1843492607863737,0.0,0.0,0.0,1.0,0.0,0.4050488601947856,0.6601115283231871,0.9029996631852428
1591,0.5,9100,global,0.1943896728812529,0.0,0.0,0.0,1.0,0.0,0.3945034341635731,0.6998202649309373,0.9271870574035951
1592,0.5,9200,global,0.1713897632759054,0.0,0.0,0.0,1.0,0.0,0.3725907766588433,0.6807856790440345,0.9233542826632206
1593,0.5,9300,global,0.1065250205365683,0.0,0.0,0.0,1.0,0.0,0.2916780814708045,0.5953992336513333,0.8955818234686855
1594,0.5,9400,global,0.1408189990407026,0.0,0.0,0.0,1.0,0.0,0.3311933360149252,0.6476230018570509,0.8972945829882647
1595,0.5,9500,global,0.1460788694527534,0.0,0.0,0.0,1.0,0.0,0.350317230556651,0.6411795868555376,0.9072805015471094
1596,0.5,9600,global,0.1668831621626571,0.0,0.0,0.0,1.0,0.0,0.3695097219706445,0.6695369137526388,0.9169155660120504
1597,0.5,9700,global,0.1798160509605736,0.0,0.0,0.0,1.0,0.0,0.3706900234815885,0.6711400191971015,0.9188518169212347
1598,0.5,9800,global,0.1472634647598127,0.0,0.0,0.0,1.0,0.0,0.3342323414430354,0.6481478446112797,0.9081566560141212
1599,0.5,9900,global,0.1375601949222252,0.0,0.0,0.0,1.0,0.0,0.2914232163362231,0.610982085927646,0.8955686017369315
1600,0.52,0,global,0.1158146313768237,0.0,0.0,0.0,1.0,0.0,0.2705112066857573,0.580634535110672,0.8806192689613466
1601,0.52,100,global,0.1040053807105894,0.0,0.0,0.0,1.0,0.0,0.2413951294541421,0.5652736490291577,0.8748254815375601
1602,0.52,200,global,0.1791639666424821,0.0,0.0,0.0,1.0,0.0,0.463875862017494,0.737088516053095,0.9274123201390332
1603,0.52,300,global,0.1063910325339474,0.0,0.0,0.0,1.0,0.0,0.2570842798081137,0.5839542445111533,0.8716890119141638
1604,0.52,400,global,0.181959566616249,0.0,0.0,0.0,1.0,0.0,0.3858877427009832,0.6602104810114735,0.9102357759810769
1605,0.52,500,global,0.1756275478512947,0.0,0.0,0.0,1.0,0.0,0.3382656976852572,0.6461311591200317,0.904509490791287
1606,0.52,600,global,0.1568888826110689,0.0,0.0,0.0,1.0,0.0,0.2908555262874702,0.6040437324537583,0.8918620809202478
1607,0.52,700,global,0.0798213351004982,0.0,0.0,0.0,1.0,0.0,0.2382628934906207,0.5398989541399597,0.8720718260189365
1608,0.52,800,global,0.0994119457021258,0.0,0.0,0.0,1.0,0.0,0.2566062207255076,0.5430671099756095,0.8559416625866086
1609,0.52,900,global,0.1456181898549491,0.0,0.0,0.0,1.0,0.0,0.3191598818667264,0.645697236394835,0.9172148401231842
1610,0.52,1000,global,0.1492880089686722,0.0,0.0,0.0,1.0,0.0,0.3195695088507871,0.6189544251610984,0.907514381419395
1611,0.52,1100,global,0.1369058886988523,0.0,0.0,0.0,1.0,0.0,0.298486648319095,0.5893044574703796,0.8830256505355981
1612,0.52,1200,global,0.1255699321166535,0.0,0.0,0.0,1.0,0.0,0.3051092857867837,0.5749403355595268,0.8775607792372611
1613,0.52,1300,global,0.0993581389410024,0.0,0.0,0.0,1.0,0.0,0.2724059812866944,0.6116243777661233,0.8838058994801423
1614,0.52,1400,global,0.1054582256520387,0.0,0.0,0.0,1.0,0.0,0.2976129945194494,0.5980532227178194,0.8879657908271635
1615,0.52,1500,global,0.0827583609614657,0.0,0.0,0.0,1.0,0.0,0.2249737914116791,0.5385748878717604,0.8553707994687898
1616,0.52,1600,global,0.0923453565083928,0.0,0.0,0.0,1.0,0.0,0.2556339899543448,0.5747862388964164,0.8747050688577437
1617,0.52,1700,global,0.1203060037996978,0.0,0.0,0.0,1.0,0.0,0.2712619505568402,0.5577025401716391,0.8789208818327301
1618,0.52,1800,global,0.159009145430305,0.0,0.0,0.0,1.0,0.0,0.372521049214217,0.6897054849939287,0.9056900185732758
1619,0.52,1900,global,0.1240448029639167,0.0,0.0,0.0,1.0,0.0,0.2904937167397176,0.6069017239084965,0.8717495458741554
1620,0.52,2000,global,0.0963929402208774,0.0,0.0,0.0,1.0,0.0,0.2482889081116587,0.5683834657354739,0.8890404167022868
1621,0.52,2100,global,0.123589131740685,0.0,0.0,0.0,1.0,0.0,0.3064471771408678,0.616294365703132,0.8855844766077926
1622,0.52,2200,global,0.1015195759849164,0.0,0.0,0.0,1.0,0.0,0.215121043649063,0.5445805610670249,0.8628260711730589
1623,0.52,2300,global,0.1656655046899159,0.0,0.0,0.0,1.0,0.0,0.3681549314461132,0.694007517481557,0.9180208151350723
1624,0.52,2400,global,0.0515794029907007,0.0,0.0,0.0,1.0,0.0,0.3655436251553722,0.668746062829738,0.9153206851046651
1625,0.52,2500,global,0.1019265797411509,0.0,0.0,0.0,1.0,0.0,0.2944067237470407,0.6036923322314436,0.8781548812506539
1626,0.52,2600,global,0.1468860102118253,0.0,0.0,0.0,1.0,0.0,0.3327156295497849,0.6420471809142498,0.893420679215391
1627,0.52,2700,global,0.1229230924305232,0.0,0.0,0.0,1.0,0.0,0.2612858166463866,0.5923679506136856,0.893350971861056
1628,0.52,2800,global,0.1167509937632009,0.0,0.0,0.0,1.0,0.0,0.3163683313562975,0.595439551279062,0.8831512408724794
1629,0.52,2900,global,0.1452829290004594,0.0,0.0,0.0,1.0,0.0,0.3303273193603076,0.669072485079808,0.9052760415815995
1630,0.52,3000,global,0.0783476962185419,0.0,0.0,0.0,1.0,0.0,0.220485964385353,0.5122950416409775,0.839276080497045
1631,0.52,3100,global,0.1300987379416487,0.0,0.0,0.0,1.0,0.0,0.3333504973066917,0.6370041902009975,0.9037261051444467
1632,0.52,3200,global,0.1530013478828741,0.0,0.0,0.0,1.0,0.0,0.3806689738438537,0.6917960421128748,0.9126100386533234
1633,0.52,3300,global,0.1146022591455636,0.0,0.0,0.0,1.0,0.0,0.3070710579868702,0.601829211953619,0.8887082569548543
1634,0.52,3400,global,0.1470448329452797,0.0,0.0,0.0,1.0,0.0,0.3464556634635685,0.6654412023854527,0.9040804170971306
1635,0.52,3500,global,0.104602642233805,0.0,0.0,0.0,1.0,0.0,0.2468152984997438,0.5990989089195083,0.882222916890802
1636,0.52,3600,global,0.0618376277243396,0.0,0.0,0.0,1.0,0.0,0.1909209919785934,0.490592064561136,0.8386135741503589
1637,0.52,3700,global,0.1206185512065477,0.0,0.0,0.0,1.0,0.0,0.2732676302979285,0.5692975998264198,0.8752181306472202
1638,0.52,3800,global,0.1032233591075109,0.0,0.0,0.0,1.0,0.0,0.2411888943338822,0.5693379907917793,0.8710459662327841
1639,0.52,3900,global,0.1129847772867897,0.0,0.0,0.0,1.0,0.0,0.3042392071024002,0.6180648083347886,0.8940567757643928
1640,0.52,4000,global,0.1608687887176487,0.0,0.0,0.0,1.0,0.0,0.3545105530278543,0.6551030418996155,0.9040011831516648
1641,0.52,4100,global,0.134236709955155,0.0,0.0,0.0,1.0,0.0,0.3091372283692379,0.6089769733573807,0.893838498949435
1642,0.52,4200,global,0.0959461659089692,0.0,0.0,0.0,1.0,0.0,0.2699972225680678,0.5844384586270798,0.8865476876424363
1643,0.52,4300,global,0.1036593964393372,0.0,0.0,0.0,1.0,0.0,0.2764850774147152,0.5585265946616619,0.8669437861489098
1644,0.52,4400,global,0.1439484492810455,0.0,0.0,0.0,1.0,0.0,0.313159693278272,0.6056244799135507,0.8910727904548551
1645,0.52,4500,global,0.1071082491031473,0.0,0.0,0.0,1.0,0.0,0.3110980146890531,0.6437613683485174,0.9037493795793139
1646,0.52,4600,global,0.0624655547259319,0.0,0.0,0.0,1.0,0.0,0.3340985467146043,0.626541505811703,0.901053243172852
1647,0.52,4700,global,0.1393983121871141,0.0,0.0,0.0,1.0,0.0,0.3222628146565665,0.6461966167917919,0.8939287292428546
1648,0.52,4800,global,0.1709030054385958,0.0,0.0,0.0,1.0,0.0,0.3657651890170309,0.678327225358762,0.9197119771715832
1649,0.52,4900,global,0.1471914501380465,0.0,0.0,0.0,1.0,0.0,0.3457807076759146,0.6248415270073562,0.8888210364221388
1650,0.52,5000,global,0.0939267873640051,0.0,0.0,0.0,1.0,0.0,0.26291679710575,0.5659857601688693,0.8811966565920184
1651,0.52,5100,global,0.1087034405666833,0.0,0.0,0.0,1.0,0.0,0.2716471959135408,0.5656864377341808,0.8697084724219997
1652,0.52,5200,global,0.1070275980052721,0.0,0.0,0.0,1.0,0.0,0.2799638793602682,0.5975151653782855,0.8849063578507377
1653,0.52,5300,global,0.1353756804000032,0.0,0.0,0.0,1.0,0.0,0.3362897741057243,0.6156147542758722,0.8969592280015652
1654,0.52,5400,global,0.1748982174733756,0.0,0.0,0.0,1.0,0.0,0.410255222849313,0.6760054045624786,0.9190814287537904
1655,0.52,5500,global,0.1255858447286963,0.0,0.0,0.0,1.0,0.0,0.2762289760446696,0.6192089741137536,0.8985560938203985
1656,0.52,5600,global,0.1505102991921378,0.0,0.0,0.0,1.0,0.0,0.3241950653732273,0.6620748730912374,0.9034902665674887
1657,0.52,5700,global,0.1355893225746453,0.0,0.0,0.0,1.0,0.0,0.280259563229654,0.5979308271737047,0.8844789682160474
1658,0.52,5800,global,0.1137173948893228,0.0,0.0,0.0,1.0,0.0,0.3173813083974635,0.6139391582878436,0.8746945623288924
1659,0.52,5900,global,0.1238409944584244,0.0,0.0,0.0,1.0,0.0,0.2897188481691585,0.6067416735390443,0.8851150130646428
1660,0.52,6000,global,0.1369422256684398,0.0,0.0,0.0,1.0,0.0,0.3391764743937808,0.6373140101195192,0.9036472158051676
1661,0.52,6100,global,0.1484628483736936,0.0,0.0,0.0,1.0,0.0,0.3505240232834449,0.6436012984408748,0.9180738700580673
1662,0.52,6200,global,0.1273810159410323,0.0,0.0,0.0,1.0,0.0,0.2501137065522976,0.5712189495511149,0.874502371614577
1663,0.52,6300,global,0.1070021007727603,0.0,0.0,0.0,1.0,0.0,0.2685129073993604,0.5813722092192288,0.8781457382402731
1664,0.52,6400,global,0.1238934223024684,0.0,0.0,0.0,1.0,0.0,0.3437254383273089,0.6335651770607111,0.9083020633465442
1665,0.52,6500,global,0.1606372992081594,0.0,0.0,0.0,1.0,0.0,0.3895708063919234,0.6947799640660187,0.911970575031497
1666,0.52,6600,global,0.0659248364043979,0.0,0.0,0.0,1.0,0.0,0.2472426557554202,0.4940041410207182,0.849658552708011
1667,0.52,6700,global,0.063495223080032,0.0,0.0,0.0,1.0,0.0,0.2095122290234921,0.5029240671488585,0.8436400768632744
1668,0.52,6800,global,0.1266613661161548,0.0,0.0,0.0,1.0,0.0,0.3420612922483785,0.6074014340552502,0.8911309461162246
1669,0.52,6900,global,0.1240638118141089,0.0,0.0,0.0,1.0,0.0,0.2405925144767617,0.5072941788976681,0.8713368398040255
1670,0.52,7000,global,0.1433756855938444,0.0,0.0,0.0,1.0,0.0,0.3106341543296134,0.6374742835455907,0.9018497909935794
1671,0.52,7100,global,0.1250005886723924,0.0,0.0,0.0,1.0,0.0,0.3646421034438245,0.650727010129395,0.9109724279611424
1672,0.52,7200,global,0.1491734037143324,0.0,0.0,0.0,1.0,0.0,0.3067336781746516,0.608697254430732,0.8982598478650825
1673,0.52,7300,global,0.1193027914374479,0.0,0.0,0.0,1.0,0.0,0.3126314923046083,0.6368383996159377,0.9033097057173023
1674,0.52,7400,global,0.0983052640906449,0.0,0.0,0.0,1.0,0.0,0.3060416072766697,0.59032929261642,0.8938587933809596
1675,0.52,7500,global,0.1524192144938283,0.0,0.0,0.0,1.0,0.0,0.3422672438030028,0.6487272514472936,0.9101453666832139
1676,0.52,7600,global,0.0933142614794656,0.0,0.0,0.0,1.0,0.0,0.2866752505952924,0.6150970523776593,0.8869474971393044
1677,0.52,7700,global,0.1230290937144868,0.0,0.0,0.0,1.0,0.0,0.284560726647808,0.5941249571459319,0.887922554419044
1678,0.52,7800,global,0.1049010909196933,0.0,0.0,0.0,1.0,0.0,0.2880459177930019,0.5953720407819499,0.8895738156916264
1679,0.52,7900,global,0.1101321706021933,0.0,0.0,0.0,1.0,0.0,0.2584722235973865,0.5994068898881865,0.8924426999954835
1680,0.52,8000,global,0.1043658696513241,0.0,0.0,0.0,1.0,0.0,0.2819213491163871,0.5741166608961288,0.8701230782022336
1681,0.52,8100,global,0.1471948828224192,0.0,0.0,0.0,1.0,0.0,0.3445897240760797,0.6390641106176498,0.8950223191251219
1682,0.52,8200,global,0.1720227932263308,0.0,0.0,0.0,1.0,0.0,0.3743392314932817,0.6684485894564244,0.9054275776145179
1683,0.52,8300,global,0.0905137137564049,0.0,0.0,0.0,1.0,0.0,0.3034745049733252,0.5812478571336126,0.8729793531764063
1684,0.52,8400,global,0.1627176534766733,0.0,0.0,0.0,1.0,0.0,0.3265193114893975,0.5910925819625972,0.885806969200148
1685,0.52,8500,global,0.1652982591686453,0.0,0.0,0.0,1.0,0.0,0.3465884984841146,0.6714807771512759,0.9266812886984832
1686,0.52,8600,global,0.1513587438680187,0.0,0.0,0.0,1.0,0.0,0.3371758563983268,0.6658714553491223,0.917835915644261
1687,0.52,8700,global,0.1139650278588927,0.0,0.0,0.0,1.0,0.0,0.3058007229282218,0.5964855165248828,0.8793663851539639
1688,0.52,8800,global,0.133651202404976,0.0,0.0,0.0,1.0,0.0,0.2747942819514346,0.580011777878765,0.885039744615893
1689,0.52,8900,global,0.0924205395333609,0.0,0.0,0.0,1.0,0.0,0.3278810994863851,0.6246895675077226,0.8973485154170497
1690,0.52,9000,global,0.1616657383578147,0.0,0.0,0.0,1.0,0.0,0.3600516830458551,0.6584699687638085,0.9024837349655985
1691,0.52,9100,global,0.1439823147341198,0.0,0.0,0.0,1.0,0.0,0.3608219392441564,0.6629468254115406,0.9198061065216987
1692,0.52,9200,global,0.1529034949745781,0.0,0.0,0.0,1.0,0.0,0.3135344481601358,0.5801392599983731,0.8735309138981325
1693,0.52,9300,global,0.0886610995617097,0.0,0.0,0.0,1.0,0.0,0.2537274411625666,0.5402522950179164,0.8703260645880745
1694,0.52,9400,global,0.0873709467421672,0.0,0.0,0.0,1.0,0.0,0.2539943680911299,0.5723302498092154,0.890465789249243
1695,0.52,9500,global,0.1381049914917973,0.0,0.0,0.0,1.0,0.0,0.2845820935233444,0.5895805851526063,0.8882326589010686
1696,0.52,9600,global,0.1469885125098547,0.0,0.0,0.0,1.0,0.0,0.3651216936470834,0.6649088059784907,0.903962789370938
1697,0.52,9700,global,0.1028236906331692,0.0,0.0,0.0,1.0,0.0,0.3135263384956328,0.6185776398846236,0.9097280820082888
1698,0.52,9800,global,0.1076267531571135,0.0,0.0,0.0,1.0,0.0,0.332021148816091,0.6286851025923719,0.8881804657975844
1699,0.52,9900,global,0.129859956776732,0.0,0.0,0.0,1.0,0.0,0.2997765955034429,0.5898633174258461,0.8743480049409686
1700,0.56,0,global,0.0827873826986502,0.0,0.0,0.0,1.0,0.0,0.2157338397198508,0.4710314265644711,0.8322972211043732
1701,0.56,100,global,0.0695171193915502,0.0,0.0,0.0,1.0,0.0,0.1662153084469054,0.4070512133242078,0.8210534789426935
1702,0.56,200,global,0.0957595126306906,0.0,0.0,0.0,1.0,0.0,0.2811608495945806,0.5784094781943298,0.8735072166343087
1703,0.56,300,global,0.0709106376013512,0.0,0.0,0.0,1.0,0.0,0.1954636958092169,0.4865346185388074,0.8506410529826429
1704,0.56,400,global,0.1172043780650879,0.0,0.0,0.0,1.0,0.0,0.2158172437038376,0.4645567108521673,0.8310087656891112
1705,0.56,500,global,0.0906264607018199,0.0,0.0,0.0,1.0,0.0,0.2506490109952289,0.546898719240357,0.8493020713032795
1706,0.56,600,global,0.0654929285913497,0.0,0.0,0.0,1.0,0.0,0.2089421252634663,0.5156380028575611,0.8376364094239808
1707,0.56,700,global,0.059824494349967,0.0,0.0,0.0,1.0,0.0,0.1701631258485262,0.4284233698473965,0.8055779590372769
